PROV854;Ramah;Ramah;Ramah;;;;;;;;;x
PROV855;Jicarilla;Jicarilla;Jicarilla;;;;;;;;;x
PROV856;Archuleta;Archuleta;Archuleta;;;;;;;;;x
PROV857;Heron;Heron;Heron;;;;;;;;;x
PROV858;Cuba;Cuba;Cuba;;;;;;;;;x
PROV859;San Felipe;San Felipe;San Felipe;;;;;;;;;x
PROV860;Santo Domingo;Santo Domingo;Santo Domingo;;;;;;;;;x
PROV861;Jemez;Jemez;Jemez;;;;;;;;;x
PROV862;Los Alamos;Los Alamos;Los Alamos;;;;;;;;;x
PROV863;San Juan;San Juan;San Juan;;;;;;;;;x
PROV864;Abiquiu;Abiquiu;Abiquiu;;;;;;;;;x
PROV865;Acoma;Acoma;Acoma;;;;;;;;;x
PROV866;Grants;Grants;Grants;;;;;;;;;x
PROV867;Laguna;Laguna;Laguna;;;;;;;;;x
PROV868;Isleta;Isleta;Isleta;;;;;;;;;x
PROV869;Yellowstone;Yellowstone;Yellowstone;;;;;;;;;x
PROV870;Monument;Monument;Monument;;;;;;;;;x
PROV871;Colter Bay;Colter Bay;Colter Bay;;;;;;;;;x
PROV872;Lemhi Pass;Lemhi Pass;Lemhi Pass;;;;;;;;;x
PROV873;Mammoth;Mammoth;Mammoth;;;;;;;;;x
PROV874;Cowen;Cowen;Cowen;;;;;;;;;x
PROV875;Fremont;Fremont;Fremont;;;;;;;;;x
PROV876;Tetonia;Tetonia;Tetonia;;;;;;;;;x
PROV877;Ashton;Ashton;Ashton;;;;;;;;;x
PROV878;Teton;Teton;Teton;;;;;;;;;x
PROV879;Breccia;Breccia;Breccia;;;;;;;;;x
PROV880;Sublette;Sublette;Sublette;;;;;;;;;x
PROV881;Montpelier;Montpelier;Montpelier;;;;;;;;;x
PROV882;Paris;Paris;Paris;;;;;;;;;x
PROV883;Grays Lake;Grays Lake;Grays Lake;;;;;;;;;x
PROV884;Uinta;Uinta;Uinta;;;;;;;;;x
PROV885;Fossil;Fossil;Fossil;;;;;;;;;x
PROV886;Silver Eagle;Silver Eagle;Silver Eagle;;;;;;;;;x
PROV887;Palisades;Palisades;Palisades;;;;;;;;;x
PROV888;Star Valley;Star Valley;Star Valley;;;;;;;;;x
PROV889;Flaming Gorge;Flaming Gorge;Flaming Gorge;;;;;;;;;x
PROV890;Pilot Butte;Pilot Butte;Pilot Butte;;;;;;;;;x
PROV891;Red Desert;Red Desert;Red Desert;;;;;;;;;x
PROV892;Wind River;Wind River;Wind River;;;;;;;;;x
PROV893;Hot Spring;Hot Spring;Hot Spring;;;;;;;;;x
PROV894;Natrona;Natrona;Natrona;;;;;;;;;x
PROV895;Washakie;Washakie;Washakie;;;;;;;;;x
PROV896;Big Horn;Big Horn;Big Horn;;;;;;;;;x
PROV897;Meeteetse;Meeteetse;Meeteetse;;;;;;;;;x
PROV898;Albany;Albany;Albany;;;;;;;;;x
PROV899;Carbon;Carbon;Carbon;;;;;;;;;x
PROV900;Helena;Helena;Helena;;;;;;;;;x
PROV901;Missouri;Missouri;Missouri;;;;;;;;;x
PROV902;Jefferson;Jefferson;Jefferson;;;;;;;;;x
PROV903;Powell;Powell;Powell;;;;;;;;;x
PROV904;Granite;Granite;Granite;;;;;;;;;x
PROV905;Swan;Swan;Swan;;;;;;;;;x
PROV906;Gallatin;Gallatin;Gallatin;;;;;;;;;x
PROV907;Silver Bow;Silver Bow;Silver Bow;;;;;;;;;x
PROV908;Park;Park;Park;;;;;;;;;x
PROV909;Stillwater;Stillwater;Stillwater;;;;;;;;;x
PROV910;Sweet Grass;Sweet Grass;Sweet Grass;;;;;;;;;x
PROV911;Pitic;Pitic;Pitic;;;;;;;;;x
PROV912;Ures;Ures;Ures;;;;;;;;;x
PROV913;Carbo;Carbo;Carbo;;;;;;;;;x
PROV914;La Colorada;La Colorada;La Colorada;;;;;;;;;x
PROV915;Rio Sonora;Rio Sonora;Rio Sonora;;;;;;;;;x
PROV916;Bahía Kino;Bahía Kino;Bahía Kino;;;;;;;;;x
PROV917;Isla Tiburón;Isla Tiburón;Isla Tiburón;;;;;;;;;x
PROV918;Agua Prieta;Agua Prieta;Agua Prieta;;;;;;;;;x
PROV919;Cananea;Cananea;Cananea;;;;;;;;;x
PROV920;Bacerac;Bacerac;Bacerac;;;;;;;;;x
PROV921;Nácori Chico;Nácori Chico;Nácori Chico;;;;;;;;;x
PROV922;Cumpas;Cumpas;Cumpas;;;;;;;;;x
PROV923;Nogales;Nogales;Nogales;;;;;;;;;x
PROV924;Saric;Saric;Saric;;;;;;;;;x
PROV925;Santa Ana;Santa Ana;Santa Ana;;;;;;;;;x
PROV926;Arizpe;Arizpe;Arizpe;;;;;;;;;x
PROV927;Caborca;Caborca;Caborca;;;;;;;;;x
PROV928;Caborca Occidental;Caborca Occidental;Caborca Occidental;;;;;;;;;x
PROV929;San Luis;San Luis;San Luis;;;;;;;;;x
PROV930;Puerto Peñasco;Puerto Peñasco;Puerto Peñasco;;;;;;;;;x
PROV931;Calles;Calles;Calles;;;;;;;;;x
PROV932;Obregón;Obregón;Obregón;;;;;;;;;x
PROV933;Guaymas;Guaymas;Guaymas;;;;;;;;;x
PROV934;Suaqui Grande;Suaqui Grande;Suaqui Grande;;;;;;;;;x
PROV935;Navojoa;Navojoa;Navojoa;;;;;;;;;x
PROV936;Álamos;Álamos;Álamos;;;;;;;;;x
PROV937;Rosario;Rosario;Rosario;;;;;;;;;x
PROV938;Sahuaripa;Sahuaripa;Sahuaripa;;;;;;;;;x
PROV939;Tepache;Tepache;Tepache;;;;;;;;;x
PROV940;Ahome;Ahome;Ahome;;;;;;;;;x
PROV941;El Fuerte;El Fuerte;El Fuerte;;;;;;;;;x
PROV942;Choix;Choix;Choix;;;;;;;;;x
PROV943;Guasave;Guasave;Guasave;;;;;;;;;x
PROV944;Salvador Alvarado;Salvador Alvarado;Salvador Alvarado;;;;;;;;;x
PROV945;Angostura;Angostura;Angostura;;;;;;;;;x
PROV946;Sinaloa;Sinaloa;Sinaloa;;;;;;;;;x
PROV947;Badiraguato;Badiraguato;Badiraguato;;;;;;;;;x
PROV948;Mocorito;Mocorito;Mocorito;;;;;;;;;x
PROV949;Culiacan;Culiacan;Culiacan;;;;;;;;;x
PROV950;Pabellones;Pabellones;Pabellones;;;;;;;;;x
PROV951;Navolato;Navolato;Navolato;;;;;;;;;x
PROV952;Cosala;Cosala;Cosala;;;;;;;;;x
PROV953;Mazatlan;Mazatlan;Mazatlan;;;;;;;;;x
PROV954;San Ignacio;San Ignacio;San Ignacio;;;;;;;;;x
PROV955;Elota;Elota;Elota;;;;;;;;;x
PROV956;Concordia;Concordia;Concordia;;;;;;;;;x
PROV957;Rosario;Rosario;Rosario;;;;;;;;;x
PROV958;Escuinapa;Escuinapa;Escuinapa;;;;;;;;;x
PROV959;Reno;Reno;Reno;;;;;;;;;x
PROV960;Washoe City;Washoe City;Washoe City;;;;;;;;;x
PROV961;Fernley;Fernley;Fernley;;;;;;;;;x
PROV962;Nixon;Nixon;Nixon;;;;;;;;;x
PROV963;Sutcliffe;Sutcliffe;Sutcliffe;;;;;;;;;x
PROV964;Doyle;Doyle;Doyle;;;;;;;;;x
PROV965;Black Rock;Black Rock;Black Rock;;;;;;;;;x
PROV966;Sierra Valley;Sierra Valley;Sierra Valley;;;;;;;;;x
PROV967;Carson;Carson;Carson;;;;;;;;;x
PROV968;Molossia;Molossia;Molossia;;;;;;;;;x
PROV969;Topaz;Topaz;Topaz;;;;;;;;;x
PROV970;Lyon;Lyon;Lyon;;;;;;;;;x
PROV971;Surprise Valley;Surprise Valley;Surprise Valley;;;;;;;;;x
PROV972;Hart Mountain;Hart Mountain;Hart Mountain;;;;;;;;;x
PROV973;Elko;Elko;Elko;;;;;;;;;x
PROV974;Wells;Wells;Wells;;;;;;;;;x
PROV975;Wendover;Wendover;Wendover;;;;;;;;;x
PROV976;Montello;Montello;Montello;;;;;;;;;x
PROV977;Carlin;Carlin;Carlin;;;;;;;;;x
PROV978;Ruby Valley;Ruby Valley;Ruby Valley;;;;;;;;;x
PROV979;Ely;Ely;Ely;;;;;;;;;x
PROV980;West White Pine;West White Pine;West White Pine;;;;;;;;;x
PROV981;Steptoe;Steptoe;Steptoe;;;;;;;;;x
PROV982;Osceloa;Osceloa;Osceloa;;;;;;;;;x
PROV983;Eskdale;Eskdale;Eskdale;;;;;;;;;x
PROV984;Pioche;Pioche;Pioche;;;;;;;;;x
PROV985;Caliente;Caliente;Caliente;;;;;;;;;x
PROV986;Pahranagat;Pahranagat;Pahranagat;;;;;;;;;x
PROV987;Rachel;Rachel;Rachel;;;;;;;;;x
PROV988;Lund;Lund;Lund;;;;;;;;;x
PROV989;Tonopah;Tonopah;Tonopah;;;;;;;;;x
PROV990;Railroad Valley;Railroad Valley;Railroad Valley;;;;;;;;;x
PROV991;Smokey Valley;Smokey Valley;Smokey Valley;;;;;;;;;x
PROV992;Austin;Austin;Austin;;;;;;;;;x
PROV993;New Pass;New Pass;New Pass;;;;;;;;;x
PROV994;Eureka;Eureka;Eureka;;;;;;;;;x
PROV995;Battle Mountain;Battle Mountain;Battle Mountain;;;;;;;;;x
PROV996;Reese River;Reese River;Reese River;;;;;;;;;x
PROV997;Crescent Valley;Crescent Valley;Crescent Valley;;;;;;;;;x
PROV998;Winnemucca;Winnemucca;Winnemucca;;;;;;;;;x
PROV999;Santa Rosas;Santa Rosas;Santa Rosas;;;;;;;;;x
PROV1000;Lovelock;Lovelock;Lovelock;;;;;;;;;x
PROV1001;Fallon;Fallon;Fallon;;;;;;;;;x
PROV1002;Denio;Denio;Denio;;;;;;;;;x
PROV1003;Paoha;Paoha;Paoha;;;;;;;;;x
PROV1004;Bridgeport;Bridgeport;Bridgeport;;;;;;;;;x
PROV1005;Lee Vining;Lee Vining;Lee Vining;;;;;;;;;x
PROV1006;Pizona;Pizona;Pizona;;;;;;;;;x
PROV1007;Mammoth Lakes;Mammoth Lakes;Mammoth Lakes;;;;;;;;;x
PROV1008;Chalfant Valley;Chalfant Valley;Chalfant Valley;;;;;;;;;x
PROV1009;Big Pine;Big Pine;Big Pine;;;;;;;;;x
PROV1010;Deep Springs Valley;Deep Springs Valley;Deep Springs Valley;;;;;;;;;x
PROV1011;Coaldale;Coaldale;Coaldale;;;;;;;;;x
PROV1012;Tokop;Tokop;Tokop;;;;;;;;;x
PROV1013;Mineral;Mineral;Mineral;;;;;;;;;x
PROV1014;Lone Pine;Lone Pine;Lone Pine;;;;;;;;;x
PROV1015;Haiwee;Haiwee;Haiwee;;;;;;;;;x
PROV1016;Ballarat;Ballarat;Ballarat;;;;;;;;;x
PROV1017;Skytop;Skytop;Skytop;;;;;;;;;x
PROV1018;Stovepipe;Stovepipe;Stovepipe;;;;;;;;;x
PROV1019;Grapevine;Grapevine;Grapevine;;;;;;;;;x
PROV1020;Chloride;Chloride;Chloride;;;;;;;;;x
PROV1021;Ryan;Ryan;Ryan;;;;;;;;;x
PROV1022;Amargosa;Amargosa;Amargosa;;;;;;;;;x
PROV1023;Ridgecrest;Ridgecrest;Ridgecrest;;;;;;;;;x
PROV1024;Copper City;Copper City;Copper City;;;;;;;;;x
PROV1025;Fremont Valley;Fremont Valley;Fremont Valley;;;;;;;;;x
PROV1026;Mars;Mars;Mars;;;;;;;;;x
PROV1027;Badwater;Badwater;Badwater;;;;;;;;;x
PROV1028;Ashford Meadows;Ashford Meadows;Ashford Meadows;;;;;;;;;x
PROV1029;Vashon;Vashon;Vashon;;;;;;;;;x
PROV1030;Redmond;Redmond;Redmond;;;;;;;;;x
PROV1031;Yelm;Yelm;Yelm;;;;;;;;;x
PROV1032;Kelso;Kelso;Kelso;;;;;;;;;x
PROV1033;Pomeroy;Pomeroy;Pomeroy;;;;;;;;;x
PROV1034;Colorado City;Colorado City;Colorado City;;;;;;;;;x
PROV1035;White Swan;White Swan;White Swan;;;;;;;;;x
PROV1036;Cle Elum;Cle Elum;Cle Elum;;;;;;;;;x
PROV1037;Skykomish;Skykomish;Skykomish;;;;;;;;;x
PROV1038;Ephrata;Ephrata;Ephrata;;;;;;;;;x
PROV1039;Moses Lake;Moses Lake;Moses Lake;;;;;;;;;x
PROV1040;Othello;Othello;Othello;;;;;;;;;x
PROV1041;Cheney;Cheney;Cheney;;;;;;;;;x
PROV1042;Lebanon;Lebanon;Lebanon;;;;;;;;;x
PROV1043;Trout Lake;Trout Lake;Trout Lake;;;;;;;;;x
PROV1044;Mattawa;Mattawa;Mattawa;;;;;;;;;x
PROV1045;Horse Heaven;Horse Heaven;Horse Heaven;;;;;;;;;x
PROV1046;Connell;Connell;Connell;;;;;;;;;x
PROV1047;Ashland;Ashland;Ashland;;;;;;;;;x
PROV1048;Chetco;Chetco;Chetco;;;;;;;;;x
PROV1049;Ballard;Ballard;Ballard;;;;;;;;;x
PROV1050;Rancho Cucamonga;Rancho Cucamonga;Rancho Cucamonga;;;;;;;;;x
PROV1051;Sherman;Sherman;Sherman;;;;;;;;;x
PROV1052;Burnaby;Burnaby;Burnaby;;;;;;;;;x
PROV1053;Maple Ridge;Maple Ridge;Maple Ridge;;;;;;;;;x
PROV1054;Gulf Islands;Gulf Islands;Gulf Islands;;;;;;;;;x
PROV1055;Nitinat;Nitinat;Nitinat;;;;;;;;;x
PROV1056;Sooke;Sooke;Sooke;;;;;;;;;x
PROV1057;Fraser Canyon;Fraser Canyon;Fraser Canyon;;;;;;;;;x
PROV1058;Lytton;Lytton;Lytton;;;;;;;;;x
PROV1059;Coldwater;Coldwater;Coldwater;;;;;;;;;x
PROV1060;Tollhouse;Tollhouse;Tollhouse;;;;;;;;;x
PROV1061;Tule River;Tule River;Tule River;;;;;;;;;x
PROV1062;Tehachapi;Tehachapi;Tehachapi;;;;;;;;;x
PROV1063;North Pacific;North Pacific;North Pacific;;;;;;;;;x
PROV1064;Wild Coast;Wild Coast;Wild Coast;;;;;;;;;x
PROV1065;Juan de Fuca Strait;Juan de Fuca Strait;Juan de Fuca Strait;;;;;;;;;x
PROV1066;Barkley Sound;Barkley Sound;Barkley Sound;;;;;;;;;x
PROV1067;West Salish Sea;West Salish Sea;West Salish Sea;;;;;;;;;x
PROV1068;East Salish Sea;East Salish Sea;East Salish Sea;;;;;;;;;x
PROV1069;Fraser Outflow;Fraser Outflow;Fraser Outflow;;;;;;;;;x
PROV1070;Desolation Sound;Desolation Sound;Desolation Sound;;;;;;;;;x
PROV1071;Nitinat Lake;Nitinat Lake;Nitinat Lake;;;;;;;;;x
PROV1072;Burrard Inlet;Burrard Inlet;Burrard Inlet;;;;;;;;;x
PROV1073;Fraser Estuary;Fraser Estuary;Fraser Estuary;;;;;;;;;x
PROV1074;Fraser River;Fraser River;Fraser River;;;;;;;;;x
PROV1075;Harrison Lake;Harrison Lake;Harrison Lake;;;;;;;;;x
PROV1076;Hood Canal;Hood Canal;Hood Canal;;;;;;;;;x
PROV1077;North Puget;North Puget;North Puget;;;;;;;;;x
PROV1078;South Puget;South Puget;South Puget;;;;;;;;;x
PROV1079;Lake Washington;Lake Washington;Lake Washington;;;;;;;;;x
PROV1080;Olympic Coast;Olympic Coast;Olympic Coast;;;;;;;;;x
PROV1081;Oregon Coast;Oregon Coast;Oregon Coast;;;;;;;;;x
PROV1082;Grays Harbour;Grays Harbour;Grays Harbour;;;;;;;;;x
PROV1083;Nahcotto Channel;Nahcotto Channel;Nahcotto Channel;;;;;;;;;x
PROV1084;Siuslaw Coast;Siuslaw Coast;Siuslaw Coast;;;;;;;;;x
PROV1085;St. George Reef;St. George Reef;St. George Reef;;;;;;;;;x
PROV1086;Cordell Bank;Cordell Bank;Cordell Bank;;;;;;;;;x
PROV1087;Monterey Bay;Monterey Bay;Monterey Bay;;;;;;;;;x
PROV1088;Guadelupe Bank;Guadelupe Bank;Guadelupe Bank;;;;;;;;;x
PROV1089;Santa Barbara;Santa Barbara;Santa Barbara;;;;;;;;;x
PROV1090;Baja One;Baja One;Baja One;;;;;;;;;x
PROV1091;Baja Two;Baja Two;Baja Two;;;;;;;;;x
PROV1092;Baja Three;Baja Three;Baja Three;;;;;;;;;x
PROV1093;Baja Four;Baja Four;Baja Four;;;;;;;;;x
PROV1094;Baja Five;Baja Five;Baja Five;;;;;;;;;x
PROV1095;Baja Six;Baja Six;Baja Six;;;;;;;;;x
PROV1096;Baja Seven;Baja Seven;Baja Seven;;;;;;;;;x
PROV1097;Baja Eight;Baja Eight;Baja Eight;;;;;;;;;x
PROV1098;Colorado Outflow;Colorado Outflow;Colorado Outflow;;;;;;;;;x
PROV1099;Colorado River;Colorado River;Colorado River;;;;;;;;;x
PROV1100;Lake Mead;Lake Mead;Lake Mead;;;;;;;;;x
PROV1101;Lake Powell;Lake Powell;Lake Powell;;;;;;;;;x
PROV1102;San Francisco Bay;San Francisco Bay;San Francisco Bay;;;;;;;;;x
PROV1103;Suisun Bay;Suisun Bay;Suisun Bay;;;;;;;;;x
PROV1104;San Joaquin River;San Joaquin River;San Joaquin River;;;;;;;;;x
PROV1105;San Joaquin Tributaries;San Joaquin Tributaries;San Joaquin Tributaries;;;;;;;;;x
PROV1106;Sacremento Deep Channel;Sacremento Deep Channel;Sacremento Deep Channel;;;;;;;;;x
PROV1107;American River;American River;American River;;;;;;;;;x
PROV1108;Folsom Lake;Folsom Lake;Folsom Lake;;;;;;;;;x
PROV1109;Sacremento River;Sacremento River;Sacremento River;;;;;;;;;x
PROV1110;Columbia Outflow;Columbia Outflow;Columbia Outflow;;;;;;;;;x
PROV1111;Willamette River;Willamette River;Willamette River;;;;;;;;;x
PROV1112;Mt. Hood Slope;Mt. Hood Slope;Mt. Hood Slope;;;;;;;;;x
PROV1113;Oregon Dunes Channel;Oregon Dunes Channel;Oregon Dunes Channel;;;;;;;;;x
PROV1114;Hanford Reach;Hanford Reach;Hanford Reach;;;;;;;;;x
PROV1115;Okanogan Lineup;Okanogan Lineup;Okanogan Lineup;;;;;;;;;x
PROV1116;Devils Punch Bowl;Devils Punch Bowl;Devils Punch Bowl;;;;;;;;;x
PROV1117;Columbia North Arm;Columbia North Arm;Columbia North Arm;;;;;;;;;x
PROV1118;Spokane River;Spokane River;Spokane River;;;;;;;;;x
PROV1119;West Snake;West Snake;West Snake;;;;;;;;;x
PROV1120;Clearwater River;Clearwater River;Clearwater River;;;;;;;;;x
PROV1121;Dworshark Resevoir;Dworshark Resevoir;Dworshark Resevoir;;;;;;;;;x
PROV1122;South Snake;South Snake;South Snake;;;;;;;;;x
PROV1123;East Snake;East Snake;East Snake;;;;;;;;;x
PROV1124;Minidoka Lake;Minidoka Lake;Minidoka Lake;;;;;;;;;x
PROV1125;American Falls Resevoir;American Falls Resevoir;American Falls Resevoir;;;;;;;;;x
